strategy,group,name,window,phase,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,cagr,sortino
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,8,42.26,5.19
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,10.51,33.83,4.75
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W1,train,20200101-20230101,558,306.82,1.10,1.35,7,59.91,4.70
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W3,train,20220101-20250101,469,105.98,0.77,1.28,20.98,27.21,3.65
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W1,test,20230101-20240101,200,38.14,0.84,1.24,5,38.14,4.93
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,15.12,35.18,3.83
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W2,train,20210101-20240101,563,222.78,0.92,1.29,1,47.79,4.51
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W1,train,20200101-20230101,566,244.33,1.02,1.32,11.92,51.23,4.78
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,1,33.83,4.75
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W1,test,20230101-20240101,201,53.67,1.15,1.36,17.08,53.67,6.80
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W3,train,20220101-20250101,469,105.98,0.77,1.28,8,27.21,3.65
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W2,train,20210101-20240101,571,236.47,1.02,1.33,17.01,49.85,5.28
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,2,35.18,3.83
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,9.52,38.81,6.52
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W1,train,20200101-20230101,566,244.33,1.02,1.32,2,51.23,4.78
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W3,train,20220101-20250101,475,122.61,0.92,1.35,17.06,30.54,4.74
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W1,test,20230101-20240101,201,53.67,1.15,1.36,8,53.67,6.80
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,12.88,42.26,5.19
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W2,train,20210101-20240101,571,236.47,1.02,1.33,1,49.85,5.28
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W1,train,20200101-20230101,558,306.82,1.10,1.35,12.37,59.91,4.70
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,2,38.81,6.52
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W1,test,20230101-20240101,200,38.14,0.84,1.24,21.05,38.14,4.93
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W3,train,20220101-20250101,475,122.61,0.92,1.35,6,30.54,4.74
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W2,train,20210101-20240101,563,222.78,0.92,1.29,21.01,47.79,4.51
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,8,42.26,5.19
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,10.51,33.83,4.75
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W1,train,20200101-20230101,558,306.82,1.10,1.35,7,59.91,4.70
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W3,train,20220101-20250101,469,105.98,0.77,1.28,20.98,27.21,3.65
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W1,test,20230101-20240101,200,38.14,0.84,1.24,5,38.14,4.93
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,15.12,35.18,3.83
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W2,train,20210101-20240101,563,222.78,0.92,1.29,1,47.79,4.51
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W1,train,20200101-20230101,566,257.58,1.04,1.33,12.86,53.16,4.79
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,1,33.83,4.75
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W1,test,20230101-20240101,203,69.99,1.39,1.44,17.05,69.99,8.30
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W3,train,20220101-20250101,469,105.98,0.77,1.28,8,27.21,3.65
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W2,train,20210101-20240101,573,279.49,1.12,1.38,17.07,55.98,5.65
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,2,35.18,3.83
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,9.52,38.81,6.52
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W1,train,20200101-20230101,566,257.58,1.04,1.33,6,53.16,4.79
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W3,train,20220101-20250101,478,147.11,1.01,1.40,17.11,35.16,5.13
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W1,test,20230101-20240101,203,69.99,1.39,1.44,5,69.99,8.30
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,12.88,42.26,5.19
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W2,train,20210101-20240101,573,279.49,1.12,1.38,7,55.98,5.65
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W1,train,20200101-20230101,558,319.00,1.11,1.35,13.30,61.50,4.68
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,2,38.81,6.52
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W1,test,20230101-20240101,202,52.55,1.07,1.32,20.39,52.55,6.49
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W3,train,20220101-20250101,478,147.11,1.01,1.40,1,35.16,5.13
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W2,train,20210101-20240101,565,258.69,1.00,1.32,20.45,53.08,4.84
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,8,42.26,5.19
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,10.51,33.83,4.75
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W1,train,20200101-20230101,558,319.00,1.11,1.35,0,61.50,4.68
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W3,train,20220101-20250101,472,126.79,0.85,1.31,20.44,31.35,4.00
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W1,test,20230101-20240101,202,52.55,1.07,1.32,9,52.55,6.49
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,15.12,35.18,3.83
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W2,train,20210101-20240101,565,258.69,1.00,1.32,5,53.08,4.84
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W1,train,20200101-20230101,528,191.62,0.94,1.31,11.14,43.06,4.68
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,1,33.83,4.75
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W1,test,20230101-20240101,168,33.82,0.79,1.29,12.73,33.82,4.84
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W3,train,20220101-20250101,472,126.79,0.85,1.31,4,31.35,4.00
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W2,train,20210101-20240101,513,184.43,0.87,1.31,12.78,41.69,4.80
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,2,35.18,3.83
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W2,test,20240101-20250101,157,25.85,0.92,1.33,9.52,25.77,4.62
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W1,train,20200101-20230101,528,191.62,0.94,1.31,4,43.06,4.68
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W3,train,20220101-20250101,421,83.88,0.67,1.28,12.75,22.49,3.64
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W1,test,20230101-20240101,168,33.82,0.79,1.29,3,33.82,4.84
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W3,test,20250101-20260401,158,44.35,1.02,1.48,13.96,34.24,4.35
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W2,train,20210101-20240101,513,184.43,0.87,1.31,8,41.69,4.80
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W1,train,20200101-20230101,566,257.58,1.04,1.33,12.86,53.16,4.79
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W1,test,20230101-20240101,203,69.99,1.39,1.44,17.05,69.99,8.30
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W3,train,20220101-20250101,421,83.88,0.67,1.28,5,22.49,3.64
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W3,test,20250101-20260401,158,44.35,1.02,1.48,6,34.24,4.35
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W2,train,20210101-20240101,573,279.49,1.12,1.38,17.07,55.98,5.65
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,9.52,38.81,6.52
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W1,train,20200101-20230101,566,257.58,1.04,1.33,6,53.16,4.79
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W1,test,20230101-20240101,203,69.99,1.39,1.44,5,69.99,8.30
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W3,train,20220101-20250101,478,147.11,1.01,1.40,17.11,35.16,5.13
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,12.88,42.26,5.19
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W2,train,20210101-20240101,573,279.49,1.12,1.38,7,55.98,5.65
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W1,train,20200101-20230101,558,319.00,1.11,1.35,13.30,61.50,4.68
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,2,38.81,6.52
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W1,test,20230101-20240101,202,52.55,1.07,1.32,20.39,52.55,6.49
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W3,train,20220101-20250101,478,147.11,1.01,1.40,1,35.16,5.13
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,8,42.26,5.19
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W2,train,20210101-20240101,565,258.69,1.00,1.32,20.45,53.08,4.84
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,10.51,33.83,4.75
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W1,train,20200101-20230101,558,319.00,1.11,1.35,0,61.50,4.68
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W1,test,20230101-20240101,202,52.55,1.07,1.32,9,52.55,6.49
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W3,train,20220101-20250101,472,126.79,0.85,1.31,20.44,31.35,4.00
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,15.12,35.18,3.83
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W2,train,20210101-20240101,565,258.69,1.00,1.32,5,53.08,4.84
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W2,test,20240101-20250101,160,33.94,1.09,1.38,1,33.83,4.75
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W1,train,20200101-20230101,528,191.62,0.94,1.31,11.14,43.06,4.68
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W1,test,20230101-20240101,168,33.82,0.79,1.29,12.73,33.82,4.84
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W3,train,20220101-20250101,472,126.79,0.85,1.31,4,31.35,4.00
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",W3,test,20250101-20260401,174,45.62,1.03,1.43,2,35.18,3.83
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W2,train,20210101-20240101,513,184.43,0.87,1.31,12.78,41.69,4.80
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W2,test,20240101-20250101,157,25.85,0.92,1.33,9.52,25.77,4.62
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W1,train,20200101-20230101,528,191.62,0.94,1.31,4,43.06,4.68
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W1,test,20230101-20240101,168,33.82,0.79,1.29,3,33.82,4.84
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W3,train,20220101-20250101,421,83.88,0.67,1.28,12.75,22.49,3.64
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W3,test,20250101-20260401,158,44.35,1.02,1.48,13.96,34.24,4.35
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W2,train,20210101-20240101,513,184.43,0.87,1.31,8,41.69,4.80
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W2,test,20240101-20250101,157,25.85,0.92,1.33,2,25.77,4.62
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W3,train,20220101-20250101,421,83.88,0.67,1.28,5,22.49,3.64
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",W3,test,20250101-20260401,158,44.35,1.02,1.48,6,34.24,4.35
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",W2,test,20240101-20250101,157,25.85,0.92,1.33,2,25.77,4.62
